Date,Location,Source,Target,Weight
2019-01-01,"Utrecht, Netherlands",corpus and text analysis,Gephi,1
2019-01-01,"Utrecht, Netherlands",corpus and text analysis,Google Books,4
2019-01-01,"Utrecht, Netherlands",corpus and text analysis,Palladio,1
2019-01-01,"Utrecht, Netherlands",corpus and text analysis,Python,7
2019-01-01,"Utrecht, Netherlands",corpus and text analysis,TEI,48
2019-01-01,"Utrecht, Netherlands",corpus and text analysis,Twitter,1
2019-01-01,"Utrecht, Netherlands",corpus and text analysis,Voyant,6
2019-01-01,"Utrecht, Netherlands",corpus and text analysis,Voyant Tools,5
2019-01-01,"Utrecht, Netherlands",crowdsourcing,Drupal,2
2019-01-01,"Utrecht, Netherlands",crowdsourcing,Python,3
2019-01-01,"Utrecht, Netherlands",crowdsourcing,TEI,1
2019-01-01,"Utrecht, Netherlands",cultural analytics,Gephi,2
2019-01-01,"Utrecht, Netherlands",cultural analytics,Python,6
2019-01-01,"Utrecht, Netherlands",cultural analytics,TEI,1
2019-01-01,"Utrecht, Netherlands",cultural artifacts digitisation - theory,Drupal,1
2019-01-01,"Utrecht, Netherlands",cultural artifacts digitisation - theory,Python,3
2019-01-01,"Utrecht, Netherlands",cultural artifacts digitisation - theory,TEI,8
2019-01-01,"Utrecht, Netherlands",cultural artifacts digitisation - theory,Voyant,1
2019-01-01,"Utrecht, Netherlands",cultural evolution,Google Books,4
2019-01-01,"Utrecht, Netherlands",cultural evolution,Python,1
2019-01-01,"Utrecht, Netherlands",cultural studies,Gephi,1
2019-01-01,"Utrecht, Netherlands",cultural studies,Palladio,1
2019-01-01,"Utrecht, Netherlands",cultural studies,Python,3
2019-01-01,"Utrecht, Netherlands",cultural studies,TEI,3
2019-01-01,"Utrecht, Netherlands",cultural studies,Twitter,1
2019-01-01,"Utrecht, Netherlands",cultural studies,Voyant,1
2019-01-01,"Utrecht, Netherlands",data mining / text mining,Gephi,3
2019-01-01,"Utrecht, Netherlands",data mining / text mining,Google Books,4
2019-01-01,"Utrecht, Netherlands",data mining / text mining,Neatline,1
2019-01-01,"Utrecht, Netherlands",data mining / text mining,Palladio,1
2019-01-01,"Utrecht, Netherlands",data mining / text mining,Python,7
2019-01-01,"Utrecht, Netherlands",data mining / text mining,TEI,11
2019-01-01,"Utrecht, Netherlands",data mining / text mining,Twitter,1
2019-01-01,"Utrecht, Netherlands",data models and formal languages,Drupal,1
2019-01-01,"Utrecht, Netherlands",data models and formal languages,Python,1
2019-01-01,"Utrecht, Netherlands",data models and formal languages,TEI,64
2019-01-01,"Utrecht, Netherlands",databases & dbms,Drupal,1
2019-01-01,"Utrecht, Netherlands",databases & dbms,Python,1
2019-01-01,"Utrecht, Netherlands",databases & dbms,TEI,12
2019-01-01,"Utrecht, Netherlands",digital archives and digital libraries,Drupal,3
2019-01-01,"Utrecht, Netherlands",digital archives and digital libraries,Google Books,1
2019-01-01,"Utrecht, Netherlands",digital archives and digital libraries,Python,5
2019-01-01,"Utrecht, Netherlands",digital archives and digital libraries,TEI,69
2019-01-01,"Utrecht, Netherlands",digital archives and digital libraries,WordPress,1
2019-01-01,"Utrecht, Netherlands",digital art,Python,1
2019-01-01,"Utrecht, Netherlands",digital art,TEI,1
2019-01-01,"Utrecht, Netherlands",digital communities and critical infrastructure studies,TEI,1
2019-01-01,"Utrecht, Netherlands",digital communities and critical infrastructure studies,Twitter,1
2019-01-01,"Utrecht, Netherlands",digital communities and critical infrastructure studies,Zotero,1
2019-01-01,"Utrecht, Netherlands",digital ecologies,TEI,1
2019-01-01,"Utrecht, Netherlands",digital ecologies,Twitter,1
2019-01-01,"Utrecht, Netherlands",digital ecologies,Zotero,1
2019-01-01,"Utrecht, Netherlands","digital humanities (history, theory and methodology)",Drupal,3
2019-01-01,"Utrecht, Netherlands","digital humanities (history, theory and methodology)",Gephi,1
2019-01-01,"Utrecht, Netherlands","digital humanities (history, theory and methodology)",Palladio,1
2019-01-01,"Utrecht, Netherlands","digital humanities (history, theory and methodology)",Python,7
2019-01-01,"Utrecht, Netherlands","digital humanities (history, theory and methodology)",TEI,142
2019-01-01,"Utrecht, Netherlands","digital humanities (history, theory and methodology)",Twitter,1
2019-01-01,"Utrecht, Netherlands","digital humanities (history, theory and methodology)",Voyant,3
2019-01-01,"Utrecht, Netherlands","digital humanities (history, theory and methodology)",Voyant Tools,1
2019-01-01,"Utrecht, Netherlands","digital humanities (history, theory and methodology)",WordPress,1
2019-01-01,"Utrecht, Netherlands","digital humanities (history, theory and methodology)",Zotero,1
2019-01-01,"Utrecht, Netherlands",digital humanities - nature and significance,Google Books,1
2019-01-01,"Utrecht, Netherlands",digital humanities - nature and significance,TEI,1
2019-01-01,"Utrecht, Netherlands",digital research infrastructures and virtual research environments,Drupal,1
2019-01-01,"Utrecht, Netherlands",digital research infrastructures and virtual research environments,Gephi,1
2019-01-01,"Utrecht, Netherlands",digital research infrastructures and virtual research environments,Python,3
2019-01-01,"Utrecht, Netherlands",digital research infrastructures and virtual research environments,TEI,55
2019-01-01,"Utrecht, Netherlands",digital research infrastructures and virtual research environments,Twitter,1
2019-01-01,"Utrecht, Netherlands",digital research infrastructures and virtual research environments,WordPress,1
2019-01-01,"Utrecht, Netherlands",digital research infrastructures and virtual research environments,Zotero,1
2019-01-01,"Utrecht, Netherlands",digital textualities and hypertext,Python,1
2019-01-01,"Utrecht, Netherlands",digital textualities and hypertext,TEI,18
2019-01-01,"Utrecht, Netherlands",digital textualities and hypertext,Twitter,1
2019-01-01,"Utrecht, Netherlands",diversity,Python,2
2019-01-01,"Utrecht, Netherlands",diversity,TEI,2
2019-01-01,"Utrecht, Netherlands",diversity,Twitter,1
2019-01-01,"Utrecht, Netherlands",eco-criticism,Python,3
2019-01-01,"Utrecht, Netherlands",electronic literature,Gephi,2
2019-01-01,"Utrecht, Netherlands",electronic literature,Python,1
2019-01-01,"Utrecht, Netherlands",electronic literature,TEI,8
2019-01-01,"Utrecht, Netherlands",electronic literature,Twitter,1
2019-01-01,"Utrecht, Netherlands",embodied & haptic technologies,Python,1
2019-01-01,"Utrecht, Netherlands",english,Drupal,3
2019-01-01,"Utrecht, Netherlands",english,Gephi,12
2019-01-01,"Utrecht, Netherlands",english,Google Books,4
2019-01-01,"Utrecht, Netherlands",english,Neatline,1
2019-01-01,"Utrecht, Netherlands",english,Palladio,1
2019-01-01,"Utrecht, Netherlands",english,Python,10
2019-01-01,"Utrecht, Netherlands",english,Scalar,3
2019-01-01,"Utrecht, Netherlands",english,TEI,280
2019-01-01,"Utrecht, Netherlands",english,Twitter,1
2019-01-01,"Utrecht, Netherlands",english,Voyant,9
2019-01-01,"Utrecht, Netherlands",english,Voyant Tools,6
2019-01-01,"Utrecht, Netherlands",english,WordPress,1
2019-01-01,"Utrecht, Netherlands",english,Zotero,1
2019-01-01,"Utrecht, Netherlands",english studies,Gephi,9
2019-01-01,"Utrecht, Netherlands",english studies,Google Books,1
2019-01-01,"Utrecht, Netherlands",english studies,Neatline,1
2019-01-01,"Utrecht, Netherlands",english studies,Python,4
2019-01-01,"Utrecht, Netherlands",english studies,TEI,4
2019-01-01,"Utrecht, Netherlands",english studies,Twitter,1
2019-01-01,"Utrecht, Netherlands",english studies,Zotero,1
2019-01-01,"Utrecht, Netherlands",epigraphy and paleography,Python,2
2019-01-01,"Utrecht, Netherlands",epigraphy and paleography,TEI,11
2019-01-01,"Utrecht, Netherlands",ethnography and folklore,Palladio,1
2019-01-01,"Utrecht, Netherlands",ethnography and folklore,Python,1
2019-01-01,"Utrecht, Netherlands",feminist studies,Python,2
2019-01-01,"Utrecht, Netherlands",film and performing arts studies,Python,2
2019-01-01,"Utrecht, Netherlands",film and performing arts studies,Scalar,1
2019-01-01,"Utrecht, Netherlands",film and performing arts studies,TEI,36
2019-01-01,"Utrecht, Netherlands",french,TEI,10
2019-01-01,"Utrecht, Netherlands",french studies,Python,2
2019-01-01,"Utrecht, Netherlands",french studies,TEI,12
2019-01-01,"Utrecht, Netherlands",gamification,Python,1
2019-01-01,"Utrecht, Netherlands",gamification,TEI,12
2019-01-01,"Utrecht, Netherlands",gamification,Twitter,1
2019-01-01,"Utrecht, Netherlands",gender studies,TEI,8
2019-01-01,"Utrecht, Netherlands",gender studies,Twitter,1
2019-01-01,"Utrecht, Netherlands",gender studies,Voyant,5
2019-01-01,"Utrecht, Netherlands",gender studies,Voyant Tools,5
2019-01-01,"Utrecht, Netherlands",geography and geo-humanities,Python,1
2019-01-01,"Utrecht, Netherlands",geography and geo-humanities,TEI,3
2019-01-01,"Utrecht, Netherlands",geography and geo-humanities,WordPress,1
2019-01-01,"Utrecht, Netherlands",german studies,Python,1
2019-01-01,"Utrecht, Netherlands",german studies,TEI,3
2019-01-01,"Utrecht, Netherlands",globalization & digital divides,TEI,2
2019-01-01,"Utrecht, Netherlands",globalization & digital divides,Twitter,1
2019-01-01,"Utrecht, Netherlands",history and historiography,Gephi,1
2019-01-01,"Utrecht, Netherlands",history and historiography,Python,1
2019-01-01,"Utrecht, Netherlands",history and historiography,TEI,62
2019-01-01,"Utrecht, Netherlands",history and historiography,WordPress,1
2019-01-01,"Utrecht, Netherlands",history of science,Drupal,1
2019-01-01,"Utrecht, Netherlands",history of science,Python,1
2019-01-01,"Utrecht, Netherlands",history of science,TEI,1
2019-01-01,"Utrecht, Netherlands",image processing,Python,1
2019-01-01,"Utrecht, Netherlands",image processing,TEI,1
2019-01-01,"Utrecht, Netherlands",indigenous studies,Python,4
2019-01-01,"Utrecht, Netherlands",indigenous studies,TEI,1
2019-01-01,"Utrecht, Netherlands",information architecture and usability,TEI,62
2019-01-01,"Utrecht, Netherlands",information retrieval and query languages,Google Books,3
2019-01-01,"Utrecht, Netherlands",information retrieval and query languages,Python,1
2019-01-01,"Utrecht, Netherlands",information retrieval and query languages,TEI,6
2019-01-01,"Utrecht, Netherlands",interdisciplinary & community collaboration,Gephi,1
2019-01-01,"Utrecht, Netherlands",interdisciplinary & community collaboration,Python,1
2019-01-01,"Utrecht, Netherlands",interdisciplinary & community collaboration,TEI,11
2019-01-01,"Utrecht, Netherlands",interdisciplinary & community collaboration,Twitter,1
2019-01-01,"Utrecht, Netherlands",interface,Python,1
2019-01-01,"Utrecht, Netherlands",interface,TEI,12
2019-01-01,"Utrecht, Netherlands",interface,Twitter,1
2019-01-01,"Utrecht, Netherlands",italian studies,Drupal,1
2019-01-01,"Utrecht, Netherlands",italian studies,Gephi,1
2019-01-01,"Utrecht, Netherlands",italian studies,TEI,8
2019-01-01,"Utrecht, Netherlands",law,TEI,2
2019-01-01,"Utrecht, Netherlands",lexicography,Python,1
2019-01-01,"Utrecht, Netherlands",lexicography,TEI,23
2019-01-01,"Utrecht, Netherlands",library & information science,Python,1
2019-01-01,"Utrecht, Netherlands",library & information science,TEI,104
2019-01-01,"Utrecht, Netherlands",library & information science,Twitter,1
2019-01-01,"Utrecht, Netherlands",library & information science,WordPress,1
2019-01-01,"Utrecht, Netherlands",linguistics,Gephi,2
2019-01-01,"Utrecht, Netherlands",linguistics,Google Books,1
2019-01-01,"Utrecht, Netherlands",linguistics,Python,1
2019-01-01,"Utrecht, Netherlands",linguistics,TEI,109
2019-01-01,"Utrecht, Netherlands",linguistics,Twitter,1
2019-01-01,"Utrecht, Netherlands",linking and annotation,Python,3
2019-01-01,"Utrecht, Netherlands",linking and annotation,TEI,74
2019-01-01,"Utrecht, Netherlands",literary studies,Gephi,10
2019-01-01,"Utrecht, Netherlands",literary studies,Google Books,1
2019-01-01,"Utrecht, Netherlands",literary studies,Python,6
2019-01-01,"Utrecht, Netherlands",literary studies,Scalar,2
2019-01-01,"Utrecht, Netherlands",literary studies,TEI,34
2019-01-01,"Utrecht, Netherlands",literary studies,Twitter,1
2019-01-01,"Utrecht, Netherlands",literary studies,Zotero,1
2019-01-01,"Utrecht, Netherlands",logic and epistemology,TEI,8
2019-01-01,"Utrecht, Netherlands",manuscripts description and representation,Drupal,1
2019-01-01,"Utrecht, Netherlands",manuscripts description and representation,Neatline,1
2019-01-01,"Utrecht, Netherlands",manuscripts description and representation,Python,2
2019-01-01,"Utrecht, Netherlands",manuscripts description and representation,TEI,36
2019-01-01,"Utrecht, Netherlands",medieval studies,Gephi,1
2019-01-01,"Utrecht, Netherlands",medieval studies,Neatline,1
2019-01-01,"Utrecht, Netherlands",medieval studies,Python,1
2019-01-01,"Utrecht, Netherlands",medieval studies,TEI,54
2019-01-01,"Utrecht, Netherlands",metadata,Python,1
2019-01-01,"Utrecht, Netherlands",metadata,TEI,73
2019-01-01,"Utrecht, Netherlands",metadata,Twitter,1
2019-01-01,"Utrecht, Netherlands",metadata,WordPress,1
2019-01-01,"Utrecht, Netherlands",methods and technologies,Drupal,1
2019-01-01,"Utrecht, Netherlands",methods and technologies,Python,3
2019-01-01,"Utrecht, Netherlands",methods and technologies,TEI,8
2019-01-01,"Utrecht, Netherlands",methods and technologies,Voyant,1
2019-01-01,"Utrecht, Netherlands",modeling,Python,1
2019-01-01,"Utrecht, Netherlands",modeling,TEI,8
2019-01-01,"Utrecht, Netherlands",modeling,Voyant,1
2019-01-01,"Utrecht, Netherlands",multilingual / multicultural approaches,Gephi,1
2019-01-01,"Utrecht, Netherlands",multilingual / multicultural approaches,Palladio,1
2019-01-01,"Utrecht, Netherlands",multilingual / multicultural approaches,Python,1
2019-01-01,"Utrecht, Netherlands",multilingual / multicultural approaches,TEI,26
2019-01-01,"Utrecht, Netherlands",multilingual / multicultural approaches,Twitter,1
2019-01-01,"Utrecht, Netherlands",musicology,Palladio,1
2019-01-01,"Utrecht, Netherlands",musicology,Python,1
2019-01-01,"Utrecht, Netherlands",musicology,TEI,1
2019-01-01,"Utrecht, Netherlands",natural language processing,Palladio,1
2019-01-01,"Utrecht, Netherlands",natural language processing,Python,10
2019-01-01,"Utrecht, Netherlands",natural language processing,TEI,42
2019-01-01,"Utrecht, Netherlands",natural language processing,Twitter,1
2019-01-01,"Utrecht, Netherlands",near eastern studies,Drupal,1
2019-01-01,"Utrecht, Netherlands",near eastern studies,Python,5
2019-01-01,"Utrecht, Netherlands",near eastern studies,TEI,13
2019-01-01,"Utrecht, Netherlands",network analysis and graphs theory,Gephi,3
2019-01-01,"Utrecht, Netherlands",network analysis and graphs theory,Python,7
2019-01-01,"Utrecht, Netherlands",network analysis and graphs theory,TEI,3
2019-01-01,"Utrecht, Netherlands",network analysis and graphs theory,Twitter,1
2019-01-01,"Utrecht, Netherlands",ocr and hand-written recognition,Python,1
2019-01-01,"Utrecht, Netherlands",ocr and hand-written recognition,TEI,4
2019-01-01,"Utrecht, Netherlands",ontologies and knowledge representation,Gephi,2
2019-01-01,"Utrecht, Netherlands",ontologies and knowledge representation,Neatline,1
2019-01-01,"Utrecht, Netherlands",ontologies and knowledge representation,Python,1
2019-01-01,"Utrecht, Netherlands",ontologies and knowledge representation,TEI,45
2019-01-01,"Utrecht, Netherlands",open content and open science,Python,1
2019-01-01,"Utrecht, Netherlands",open content and open science,Scalar,1
2019-01-01,"Utrecht, Netherlands",open content and open science,TEI,18
2019-01-01,"Utrecht, Netherlands",open content and open science,Twitter,1
2019-01-01,"Utrecht, Netherlands",open content and open science,WordPress,1
2019-01-01,"Utrecht, Netherlands",open/libre networks and software,TEI,1
2019-01-01,"Utrecht, Netherlands",oriental and asian studies,Python,1
2019-01-01,"Utrecht, Netherlands",oriental and asian studies,Scalar,1
2019-01-01,"Utrecht, Netherlands",oriental and asian studies,TEI,12
2019-01-01,"Utrecht, Netherlands",philology,Gephi,2
2019-01-01,"Utrecht, Netherlands",philology,Python,1
2019-01-01,"Utrecht, Netherlands",philology,TEI,25
2019-01-01,"Utrecht, Netherlands",philosophy,Google Books,3
2019-01-01,"Utrecht, Netherlands",philosophy,TEI,3
2019-01-01,"Utrecht, Netherlands","project design, organization, management",Drupal,1
2019-01-01,"Utrecht, Netherlands","project design, organization, management",TEI,8
2019-01-01,"Utrecht, Netherlands","project design, organization, management",Twitter,1
2019-01-01,"Utrecht, Netherlands","project design, organization, management",WordPress,1
2019-01-01,"Utrecht, Netherlands",prosopography,TEI,12
2019-01-01,"Utrecht, Netherlands",public and oral history,Palladio,1
2019-01-01,"Utrecht, Netherlands",public and oral history,Python,1
2019-01-01,"Utrecht, Netherlands",public and oral history,Twitter,1
2019-01-01,"Utrecht, Netherlands",public and oral history,WordPress,1
2019-01-01,"Utrecht, Netherlands",renaissance studies,Python,1
2019-01-01,"Utrecht, Netherlands",renaissance studies,Scalar,2
2019-01-01,"Utrecht, Netherlands",renaissance studies,TEI,4
2019-01-01,"Utrecht, Netherlands",scholarly editing,Drupal,2
2019-01-01,"Utrecht, Netherlands",scholarly editing,Gephi,9
2019-01-01,"Utrecht, Netherlands",scholarly editing,Python,1
2019-01-01,"Utrecht, Netherlands",scholarly editing,Scalar,1
2019-01-01,"Utrecht, Netherlands",scholarly editing,TEI,102
2019-01-01,"Utrecht, Netherlands",scholarly editing,Zotero,1
2019-01-01,"Utrecht, Netherlands",scholarly publishing,Python,1
2019-01-01,"Utrecht, Netherlands",scholarly publishing,Scalar,1
2019-01-01,"Utrecht, Netherlands",scholarly publishing,TEI,18
2019-01-01,"Utrecht, Netherlands",scholarly publishing,Twitter,1
2019-01-01,"Utrecht, Netherlands",scholarly publishing,WordPress,1
2019-01-01,"Utrecht, Netherlands",semantic analysis,Gephi,1
2019-01-01,"Utrecht, Netherlands",semantic analysis,Google Books,1
2019-01-01,"Utrecht, Netherlands",semantic analysis,Python,6
2019-01-01,"Utrecht, Netherlands",semantic analysis,TEI,2
2019-01-01,"Utrecht, Netherlands",semantic web and linked data,Drupal,1
2019-01-01,"Utrecht, Netherlands",semantic web and linked data,Python,1
2019-01-01,"Utrecht, Netherlands",semantic web and linked data,TEI,108
2019-01-01,"Utrecht, Netherlands",semantic web and linked data,WordPress,1
2019-01-01,"Utrecht, Netherlands",simulation,Python,1
2019-01-01,"Utrecht, Netherlands",simulation,TEI,8
2019-01-01,"Utrecht, Netherlands",simulation,Voyant,1
2019-01-01,"Utrecht, Netherlands",social media,Gephi,2
2019-01-01,"Utrecht, Netherlands",social media,Python,1
2019-01-01,"Utrecht, Netherlands",social media,Twitter,1
2019-01-01,"Utrecht, Netherlands",social media,WordPress,1
2019-01-01,"Utrecht, Netherlands",sociology,Gephi,2
2019-01-01,"Utrecht, Netherlands",sociology,Python,1
2019-01-01,"Utrecht, Netherlands",sociology,TEI,2
2019-01-01,"Utrecht, Netherlands",software design and development,Python,1
2019-01-01,"Utrecht, Netherlands",software design and development,TEI,12
2019-01-01,"Utrecht, Netherlands",software design and development,Zotero,1
2019-01-01,"Utrecht, Netherlands",spanish and spanish american studies,TEI,8
2019-01-01,"Utrecht, Netherlands","spatial & spatio-temporal analysis, modeling and visualization",Gephi,3
2019-01-01,"Utrecht, Netherlands","spatial & spatio-temporal analysis, modeling and visualization",Neatline,1
2019-01-01,"Utrecht, Netherlands","spatial & spatio-temporal analysis, modeling and visualization",Python,1
2019-01-01,"Utrecht, Netherlands","spatial & spatio-temporal analysis, modeling and visualization",TEI,13
2019-01-01,"Utrecht, Netherlands","spatial & spatio-temporal analysis, modeling and visualization",WordPress,1
2019-01-01,"Utrecht, Netherlands",standards and interoperability,Drupal,1
2019-01-01,"Utrecht, Netherlands",standards and interoperability,Python,1
2019-01-01,"Utrecht, Netherlands",standards and interoperability,TEI,67
2019-01-01,"Utrecht, Netherlands",standards and interoperability,WordPress,1
2019-01-01,"Utrecht, Netherlands",stylistics and stylometry,Gephi,3
2019-01-01,"Utrecht, Netherlands",stylistics and stylometry,Palladio,1
2019-01-01,"Utrecht, Netherlands",stylistics and stylometry,Python,3
2019-01-01,"Utrecht, Netherlands",stylistics and stylometry,TEI,3
2019-01-01,"Utrecht, Netherlands","teaching, pedagogy, and curriculum",Gephi,1
2019-01-01,"Utrecht, Netherlands","teaching, pedagogy, and curriculum",Python,1
2019-01-01,"Utrecht, Netherlands","teaching, pedagogy, and curriculum",Scalar,2
2019-01-01,"Utrecht, Netherlands","teaching, pedagogy, and curriculum",TEI,31
2019-01-01,"Utrecht, Netherlands","teaching, pedagogy, and curriculum",Twitter,1
2019-01-01,"Utrecht, Netherlands","teaching, pedagogy, and curriculum",Voyant,3
2019-01-01,"Utrecht, Netherlands","teaching, pedagogy, and curriculum",Voyant Tools,1
2019-01-01,"Utrecht, Netherlands","teaching, pedagogy, and curriculum",WordPress,1
2019-01-01,"Utrecht, Netherlands",text encoding and markup languages,Drupal,1
2019-01-01,"Utrecht, Netherlands",text encoding and markup languages,Python,1
2019-01-01,"Utrecht, Netherlands",text encoding and markup languages,Scalar,2
2019-01-01,"Utrecht, Netherlands",text encoding and markup languages,TEI,237
2019-01-01,"Utrecht, Netherlands",text encoding and markup languages,WordPress,1
2019-01-01,"Utrecht, Netherlands",theology and religious studies,TEI,3
2019-01-01,"Utrecht, Netherlands",theology and religious studies,Twitter,1
2019-01-01,"Utrecht, Netherlands",translation studies,Gephi,2
2019-01-01,"Utrecht, Netherlands",translation studies,Python,1
2019-01-01,"Utrecht, Netherlands",user experience design,Python,1
2019-01-01,"Utrecht, Netherlands",user experience design,TEI,12
2019-01-01,"Utrecht, Netherlands",user experience design,Twitter,1
2019-01-01,"Utrecht, Netherlands",virtual and augmented reality,TEI,1
2019-01-01,"Utrecht, Netherlands",virtual and augmented reality,Twitter,1
2020-01-01,"Ottawa, Ontario, Canada",15th-17th century,Google Books,1
2020-01-01,"Ottawa, Ontario, Canada",15th-17th century,Python,1
2020-01-01,"Ottawa, Ontario, Canada",15th-17th century,TEI,7
2020-01-01,"Ottawa, Ontario, Canada",18th century,Drupal,5
2020-01-01,"Ottawa, Ontario, Canada",18th century,Gephi,1
2020-01-01,"Ottawa, Ontario, Canada",18th century,Google Books,1
2020-01-01,"Ottawa, Ontario, Canada",18th century,Python,4
2020-01-01,"Ottawa, Ontario, Canada",18th century,TEI,1
2020-01-01,"Ottawa, Ontario, Canada",19th century,Drupal,5
2020-01-01,"Ottawa, Ontario, Canada",19th century,Gephi,1
2020-01-01,"Ottawa, Ontario, Canada",19th century,Google Books,1
2020-01-01,"Ottawa, Ontario, Canada",19th century,Palladio,1
2020-01-01,"Ottawa, Ontario, Canada",19th century,Python,4
2020-01-01,"Ottawa, Ontario, Canada",19th century,TEI,3
2020-01-01,"Ottawa, Ontario, Canada",19th century,Twitter,2
2020-01-01,"Ottawa, Ontario, Canada",20th century,Drupal,7
2020-01-01,"Ottawa, Ontario, Canada",20th century,Gephi,1
2020-01-01,"Ottawa, Ontario, Canada",20th century,Palladio,1
2020-01-01,"Ottawa, Ontario, Canada",20th century,Python,4
2020-01-01,"Ottawa, Ontario, Canada",20th century,TEI,7
2020-01-01,"Ottawa, Ontario, Canada",20th century,Twitter,1
2020-01-01,"Ottawa, Ontario, Canada",africa,Gephi,1
2020-01-01,"Ottawa, Ontario, Canada",africa,TEI,1
2020-01-01,"Ottawa, Ontario, Canada",africa,Twitter,4
2020-01-01,"Ottawa, Ontario, Canada",african and african american studies,TEI,1
2020-01-01,"Ottawa, Ontario, Canada","annotation structures, systems, and methods",TEI,7
2020-01-01,"Ottawa, Ontario, Canada",art history,Python,1
2020-01-01,"Ottawa, Ontario, Canada",artificial intelligence and machine learning,Gephi,1
2020-01-01,"Ottawa, Ontario, Canada",artificial intelligence and machine learning,Google Books,1
2020-01-01,"Ottawa, Ontario, Canada",artificial intelligence and machine learning,Python,1
2020-01-01,"Ottawa, Ontario, Canada",asia,Gephi,2
2020-01-01,"Ottawa, Ontario, Canada",asia,Google Books,1
2020-01-01,"Ottawa, Ontario, Canada",asia,Palladio,1
2020-01-01,"Ottawa, Ontario, Canada",asia,TEI,1
2020-01-01,"Ottawa, Ontario, Canada",asia,Twitter,1
2020-01-01,"Ottawa, Ontario, Canada",asian studies,Palladio,1
2020-01-01,"Ottawa, Ontario, Canada",asian studies,TEI,1
2020-01-01,"Ottawa, Ontario, Canada",attribution studies and stylometric analysis,Python,1
2020-01-01,"Ottawa, Ontario, Canada",australia/oceania,TEI,1
2020-01-01,"Ottawa, Ontario, Canada",bce-4th century,Gephi,2
2020-01-01,"Ottawa, Ontario, Canada",bce-4th century,TEI,1
2020-01-01,"Ottawa, Ontario, Canada",bibliographic analysis,Google Books,1
2020-01-01,"Ottawa, Ontario, Canada",book and print history,Google Books,1
2020-01-01,"Ottawa, Ontario, Canada",book and print history,TEI,7
2020-01-01,"Ottawa, Ontario, Canada",central/eastern european studies,TEI,2
2020-01-01,"Ottawa, Ontario, Canada",communication studies,Twitter,4
2020-01-01,"Ottawa, Ontario, Canada",comparative (2 or more geographical areas),Gephi,2
2020-01-01,"Ottawa, Ontario, Canada",comparative (2 or more geographical areas),Python,1
2020-01-01,"Ottawa, Ontario, Canada",comparative (2 or more geographical areas),TEI,3
2020-01-01,"Ottawa, Ontario, Canada",comparative (2 or more geographical areas),Twitter,7
2020-01-01,"Ottawa, Ontario, Canada",comparative (2 or more geographical areas),Voyant,1
2020-01-01,"Ottawa, Ontario, Canada",computer science,Gephi,1
2020-01-01,"Ottawa, Ontario, Canada",computer science,Python,4
2020-01-01,"Ottawa, Ontario, Canada",computer science,TEI,1
2020-01-01,"Ottawa, Ontario, Canada",computer science,Twitter,5
2020-01-01,"Ottawa, Ontario, Canada",computer science,Voyant,1
2020-01-01,"Ottawa, Ontario, Canada",contemporary,Drupal,3
2020-01-01,"Ottawa, Ontario, Canada",contemporary,Gephi,3
2020-01-01,"Ottawa, Ontario, Canada",contemporary,Python,8
2020-01-01,"Ottawa, Ontario, Canada",contemporary,TEI,36
2020-01-01,"Ottawa, Ontario, Canada",contemporary,Twitter,24
2020-01-01,"Ottawa, Ontario, Canada",contemporary,Voyant,1
2020-01-01,"Ottawa, Ontario, Canada",contemporary,WordPress,1
2020-01-01,"Ottawa, Ontario, Canada",crowdsourcing,Drupal,7
2020-01-01,"Ottawa, Ontario, Canada",crowdsourcing,Twitter,1
2020-01-01,"Ottawa, Ontario, Canada",cultural analytics,Gephi,2
2020-01-01,"Ottawa, Ontario, Canada",cultural analytics,Twitter,1
2020-01-01,"Ottawa, Ontario, Canada",cultural studies,TEI,1
2020-01-01,"Ottawa, Ontario, Canada",cultural studies,Twitter,4
2020-01-01,"Ottawa, Ontario, Canada",cultural studies,Voyant,1
2020-01-01,"Ottawa, Ontario, Canada",curricular and pedagogical development and analysis,Gephi,1
2020-01-01,"Ottawa, Ontario, Canada",curricular and pedagogical development and analysis,TEI,1
2020-01-01,"Ottawa, Ontario, Canada",curricular and pedagogical development and analysis,Voyant,1
2020-01-01,"Ottawa, Ontario, Canada",data modeling,Gephi,2
2020-01-01,"Ottawa, Ontario, Canada",data modeling,TEI,6
2020-01-01,"Ottawa, Ontario, Canada",data modeling,Twitter,1
2020-01-01,"Ottawa, Ontario, Canada","data publishing projects, systems, and methods",Python,1
2020-01-01,"Ottawa, Ontario, Canada","data publishing projects, systems, and methods",TEI,3
2020-01-01,"Ottawa, Ontario, Canada","data, object, and artefact preservation",Python,1
2020-01-01,"Ottawa, Ontario, Canada","data, object, and artefact preservation",TEI,1
2020-01-01,"Ottawa, Ontario, Canada","database creation, management, and analysis",Palladio,1
2020-01-01,"Ottawa, Ontario, Canada","database creation, management, and analysis",Python,1
2020-01-01,"Ottawa, Ontario, Canada","database creation, management, and analysis",TEI,3
2020-01-01,"Ottawa, Ontario, Canada",design studies,Drupal,1
2020-01-01,"Ottawa, Ontario, Canada",design studies,TEI,10
2020-01-01,"Ottawa, Ontario, Canada",design studies,WordPress,1
2020-01-01,"Ottawa, Ontario, Canada",digital activism and advocacy,TEI,1
2020-01-01,"Ottawa, Ontario, Canada",digital activism and advocacy,Twitter,7
