Date,Location,Source,Target,Weight
2018-01-01,"Mexico City, Mexico",Zotero,standards,1
2018-01-01,"Mexico City, Mexico",Zotero,text analysis and visualisation,1
2019-01-01,"Utrecht, Netherlands",Drupal,api,1
2019-01-01,"Utrecht, Netherlands",Drupal,best practices,1
2019-01-01,"Utrecht, Netherlands",Drupal,database,1
2019-01-01,"Utrecht, Netherlands",Drupal,digital publishing,2
2019-01-01,"Utrecht, Netherlands",Drupal,evaluation,1
2019-01-01,"Utrecht, Netherlands",Drupal,history of science,1
2019-01-01,"Utrecht, Netherlands",Drupal,hybrid publishing,2
2019-01-01,"Utrecht, Netherlands",Drupal,islamicate,1
2019-01-01,"Utrecht, Netherlands",Drupal,journalism,1
2019-01-01,"Utrecht, Netherlands",Drupal,lod,1
2019-01-01,"Utrecht, Netherlands",Drupal,manuscripts,1
2019-01-01,"Utrecht, Netherlands",Drupal,project planning,1
2019-01-01,"Utrecht, Netherlands",Drupal,reception studies,1
2019-01-01,"Utrecht, Netherlands",Drupal,rest,1
2019-01-01,"Utrecht, Netherlands",Drupal,software architecture,1
2019-01-01,"Utrecht, Netherlands",Drupal,speech to text,2
2019-01-01,"Utrecht, Netherlands",Drupal,sustainability,1
2019-01-01,"Utrecht, Netherlands",Drupal,transcripts,2
2019-01-01,"Utrecht, Netherlands",Gephi,api,1
2019-01-01,"Utrecht, Netherlands",Gephi,bohemia,1
2019-01-01,"Utrecht, Netherlands",Gephi,clustering,1
2019-01-01,"Utrecht, Netherlands",Gephi,collaboration,1
2019-01-01,"Utrecht, Netherlands",Gephi,computational linguistics,2
2019-01-01,"Utrecht, Netherlands",Gephi,digital conceptual history,1
2019-01-01,"Utrecht, Netherlands",Gephi,editing,9
2019-01-01,"Utrecht, Netherlands",Gephi,empirical research methods,2
2019-01-01,"Utrecht, Netherlands",Gephi,european drama,1
2019-01-01,"Utrecht, Netherlands",Gephi,fǎnqiè,2
2019-01-01,"Utrecht, Netherlands",Gephi,guǎngyùn,2
2019-01-01,"Utrecht, Netherlands",Gephi,literary translation,2
2019-01-01,"Utrecht, Netherlands",Gephi,mapping,1
2019-01-01,"Utrecht, Netherlands",Gephi,methodology,1
2019-01-01,"Utrecht, Netherlands",Gephi,metrics,1
2019-01-01,"Utrecht, Netherlands",Gephi,modernity,1
2019-01-01,"Utrecht, Netherlands",Gephi,network analysis,1
2019-01-01,"Utrecht, Netherlands",Gephi,network anaylysis,2
2019-01-01,"Utrecht, Netherlands",Gephi,networks,1
2019-01-01,"Utrecht, Netherlands",Gephi,newspapers,1
2019-01-01,"Utrecht, Netherlands",Gephi,ottokar ii,1
2019-01-01,"Utrecht, Netherlands",Gephi,rebellion,1
2019-01-01,"Utrecht, Netherlands",Gephi,research infrastructure,1
2019-01-01,"Utrecht, Netherlands",Gephi,resistance,1
2019-01-01,"Utrecht, Netherlands",Gephi,russia,1
2019-01-01,"Utrecht, Netherlands",Gephi,scholarly communities,1
2019-01-01,"Utrecht, Netherlands",Gephi,semantic analysis,1
2019-01-01,"Utrecht, Netherlands",Gephi,slavic and east european studies,1
2019-01-01,"Utrecht, Netherlands",Gephi,social network analysis,3
2019-01-01,"Utrecht, Netherlands",Gephi,social reading,2
2019-01-01,"Utrecht, Netherlands",Gephi,sustainability,9
2019-01-01,"Utrecht, Netherlands",Gephi,tei,1
2019-01-01,"Utrecht, Netherlands",Gephi,tool development,9
2019-01-01,"Utrecht, Netherlands",Gephi,traditional chinese phonology,2
2019-01-01,"Utrecht, Netherlands",Gephi,user uptake,9
2019-01-01,"Utrecht, Netherlands",Gephi,visualisation,1
2019-01-01,"Utrecht, Netherlands",Gephi,visualizations,2
2019-01-01,"Utrecht, Netherlands",Gephi,war,1
2019-01-01,"Utrecht, Netherlands",Gephi,writer-translator networks,2
2019-01-01,"Utrecht, Netherlands",Gephi,xìlián,2
2019-01-01,"Utrecht, Netherlands",Google Books,computational modelling,1
2019-01-01,"Utrecht, Netherlands",Google Books,conceptual history,3
2019-01-01,"Utrecht, Netherlands",Google Books,diachronic word embedding,1
2019-01-01,"Utrecht, Netherlands",Google Books,distributional semantics,1
2019-01-01,"Utrecht, Netherlands",Google Books,evolution,1
2019-01-01,"Utrecht, Netherlands",Google Books,free indirect discourse,1
2019-01-01,"Utrecht, Netherlands",Google Books,novel,1
2019-01-01,"Utrecht, Netherlands",Google Books,query algebra,3
2019-01-01,"Utrecht, Netherlands",Google Books,quotation marks,1
2019-01-01,"Utrecht, Netherlands",Google Books,semantic change,1
2019-01-01,"Utrecht, Netherlands",Google Books,temporal text corpora,3
2019-01-01,"Utrecht, Netherlands",Google Books,wikipedia,1
2019-01-01,"Utrecht, Netherlands",Neatline,fictional places,1
2019-01-01,"Utrecht, Netherlands",Neatline,gazetteer,1
2019-01-01,"Utrecht, Netherlands",Neatline,historical places,1
2019-01-01,"Utrecht, Netherlands",Neatline,medieval romance literature,1
2019-01-01,"Utrecht, Netherlands",Palladio,cultural history,1
2019-01-01,"Utrecht, Netherlands",Palladio,databases and text corpora,1
2019-01-01,"Utrecht, Netherlands",Palladio,digital humanities,1
2019-01-01,"Utrecht, Netherlands",Palladio,folklore,1
2019-01-01,"Utrecht, Netherlands",Palladio,nineteenth-century newspapers,1
2019-01-01,"Utrecht, Netherlands",Palladio,variation,1
2019-01-01,"Utrecht, Netherlands",Python,abandoned heritage,1
2019-01-01,"Utrecht, Netherlands",Python,abandonment,4
2019-01-01,"Utrecht, Netherlands",Python,advertisements,1
2019-01-01,"Utrecht, Netherlands",Python,animal studies,3
2019-01-01,"Utrecht, Netherlands",Python,annotation,3
2019-01-01,"Utrecht, Netherlands",Python,anonymous works,1
2019-01-01,"Utrecht, Netherlands",Python,anthropomorphism,3
2019-01-01,"Utrecht, Netherlands",Python,api,3
2019-01-01,"Utrecht, Netherlands",Python,armenian studies,1
2019-01-01,"Utrecht, Netherlands",Python,artificial intelligence,1
2019-01-01,"Utrecht, Netherlands",Python,attribution of translation,1
2019-01-01,"Utrecht, Netherlands",Python,authorship,1
2019-01-01,"Utrecht, Netherlands",Python,automatic annotation,1
2019-01-01,"Utrecht, Netherlands",Python,automatic gender recognition,2
2019-01-01,"Utrecht, Netherlands",Python,beatles,1
2019-01-01,"Utrecht, Netherlands",Python,bibliographies,1
2019-01-01,"Utrecht, Netherlands",Python,big data,2
2019-01-01,"Utrecht, Netherlands",Python,biography,1
2019-01-01,"Utrecht, Netherlands",Python,book history,1
2019-01-01,"Utrecht, Netherlands",Python,chronology,1
2019-01-01,"Utrecht, Netherlands",Python,château de noisy,1
2019-01-01,"Utrecht, Netherlands",Python,classification,1
2019-01-01,"Utrecht, Netherlands",Python,collaborative translation,1
2019-01-01,"Utrecht, Netherlands",Python,collation,1
2019-01-01,"Utrecht, Netherlands",Python,computational linguistics,1
2019-01-01,"Utrecht, Netherlands",Python,computational musicology,1
2019-01-01,"Utrecht, Netherlands",Python,computer vision,1
2019-01-01,"Utrecht, Netherlands",Python,conflict,2
2019-01-01,"Utrecht, Netherlands",Python,continuous integration,1
2019-01-01,"Utrecht, Netherlands",Python,corpus linguistics,1
2019-01-01,"Utrecht, Netherlands",Python,critical edition,1
2019-01-01,"Utrecht, Netherlands",Python,crowdsourcing,1
2019-01-01,"Utrecht, Netherlands",Python,cultural analytics,3
2019-01-01,"Utrecht, Netherlands",Python,cultural history,1
2019-01-01,"Utrecht, Netherlands",Python,culture analytics,2
2019-01-01,"Utrecht, Netherlands",Python,database,1
2019-01-01,"Utrecht, Netherlands",Python,databases and text corpora,1
2019-01-01,"Utrecht, Netherlands",Python,degradation,4
2019-01-01,"Utrecht, Netherlands",Python,diachronic,1
2019-01-01,"Utrecht, Netherlands",Python,diagram,1
2019-01-01,"Utrecht, Netherlands",Python,diary of chosǒn period,1
2019-01-01,"Utrecht, Netherlands",Python,dictionary,1
2019-01-01,"Utrecht, Netherlands",Python,digital archive,1
2019-01-01,"Utrecht, Netherlands",Python,digital edition,1
2019-01-01,"Utrecht, Netherlands",Python,digital feminisms,4
2019-01-01,"Utrecht, Netherlands",Python,digital humanities,1
2019-01-01,"Utrecht, Netherlands",Python,digital indigenous studies,4
2019-01-01,"Utrecht, Netherlands",Python,digital literary studies,2
2019-01-01,"Utrecht, Netherlands",Python,digital reconstruction,1
2019-01-01,"Utrecht, Netherlands",Python,digital textuality,1
2019-01-01,"Utrecht, Netherlands",Python,distributional semantics,4
2019-01-01,"Utrecht, Netherlands",Python,documentation,1
2019-01-01,"Utrecht, Netherlands",Python,dutch literature,2
2019-01-01,"Utrecht, Netherlands",Python,eco-criticism,3
2019-01-01,"Utrecht, Netherlands",Python,electronic literature,1
2019-01-01,"Utrecht, Netherlands",Python,elexicography,1
2019-01-01,"Utrecht, Netherlands",Python,empirical research methods,1
2019-01-01,"Utrecht, Netherlands",Python,encoding,1
2019-01-01,"Utrecht, Netherlands",Python,enlightenment,2
2019-01-01,"Utrecht, Netherlands",Python,european drama,3
2019-01-01,"Utrecht, Netherlands",Python,everyday life history,1
2019-01-01,"Utrecht, Netherlands",Python,evolution,1
2019-01-01,"Utrecht, Netherlands",Python,feminist visualization,2
2019-01-01,"Utrecht, Netherlands",Python,finite-state technology,1
2019-01-01,"Utrecht, Netherlands",Python,folklore,1
2019-01-01,"Utrecht, Netherlands",Python,form,1
2019-01-01,"Utrecht, Netherlands",Python,foss,2
2019-01-01,"Utrecht, Netherlands",Python,gazetteers,1
2019-01-01,"Utrecht, Netherlands",Python,gender,3
2019-01-01,"Utrecht, Netherlands",Python,gender operationalization,2
2019-01-01,"Utrecht, Netherlands",Python,genesis,1
2019-01-01,"Utrecht, Netherlands",Python,genre,1
2019-01-01,"Utrecht, Netherlands",Python,graph theory,1
2019-01-01,"Utrecht, Netherlands",Python,greek,1
2019-01-01,"Utrecht, Netherlands",Python,hexameter annotation,1
2019-01-01,"Utrecht, Netherlands",Python,homer,1
2019-01-01,"Utrecht, Netherlands",Python,image analysis,1
2019-01-01,"Utrecht, Netherlands",Python,india,1
2019-01-01,"Utrecht, Netherlands",Python,infrastructure,1
2019-01-01,"Utrecht, Netherlands",Python,intertextuality,2
2019-01-01,"Utrecht, Netherlands",Python,jazz,1
2019-01-01,"Utrecht, Netherlands",Python,knowledge representation,1
2019-01-01,"Utrecht, Netherlands",Python,latin,1
2019-01-01,"Utrecht, Netherlands",Python,lda,4
2019-01-01,"Utrecht, Netherlands",Python,legendaries,1
2019-01-01,"Utrecht, Netherlands",Python,library datasets,1
2019-01-01,"Utrecht, Netherlands",Python,linguistics,1
2019-01-01,"Utrecht, Netherlands",Python,linked data,1
2019-01-01,"Utrecht, Netherlands",Python,literary studies,2
2019-01-01,"Utrecht, Netherlands",Python,living systems,1
2019-01-01,"Utrecht, Netherlands",Python,machine learning,4
2019-01-01,"Utrecht, Netherlands",Python,materiality,1
2019-01-01,"Utrecht, Netherlands",Python,metadata,1
2019-01-01,"Utrecht, Netherlands",Python,methodologies,2
2019-01-01,"Utrecht, Netherlands",Python,methodology,2
2019-01-01,"Utrecht, Netherlands",Python,meyer,1
2019-01-01,"Utrecht, Netherlands",Python,modeling,4
2019-01-01,"Utrecht, Netherlands",Python,modelling,3
2019-01-01,"Utrecht, Netherlands",Python,morphology,1
2019-01-01,"Utrecht, Netherlands",Python,music information retrieval,1
2019-01-01,"Utrecht, Netherlands",Python,musical complexity,1
2019-01-01,"Utrecht, Netherlands",Python,musicology,1
2019-01-01,"Utrecht, Netherlands",Python,natural language,1
2019-01-01,"Utrecht, Netherlands",Python,natural language generation,1
2019-01-01,"Utrecht, Netherlands",Python,ocr,1
2019-01-01,"Utrecht, Netherlands",Python,online digital humanities projects,4
2019-01-01,"Utrecht, Netherlands",Python,ontological status,1
2019-01-01,"Utrecht, Netherlands",Python,open list,1
2019-01-01,"Utrecht, Netherlands",Python,paleography,2
2019-01-01,"Utrecht, Netherlands",Python,patterns,1
2019-01-01,"Utrecht, Netherlands",Python,philology,1
2019-01-01,"Utrecht, Netherlands",Python,place,1
2019-01-01,"Utrecht, Netherlands",Python,poetic meter,1
2019-01-01,"Utrecht, Netherlands",Python,poetic similarity,1
2019-01-01,"Utrecht, Netherlands",Python,poetry,1
2019-01-01,"Utrecht, Netherlands",Python,preservation,4
2019-01-01,"Utrecht, Netherlands",Python,qualitative spatial representation,1
2019-01-01,"Utrecht, Netherlands",Python,quantification,1
2019-01-01,"Utrecht, Netherlands",Python,quantified self,1
2019-01-01,"Utrecht, Netherlands",Python,quantitative analysis,1
2019-01-01,"Utrecht, Netherlands",Python,reading,1
2019-01-01,"Utrecht, Netherlands",Python,research infrastructure,3
2019-01-01,"Utrecht, Netherlands",Python,research software,1
2019-01-01,"Utrecht, Netherlands",Python,rhyme,1
2019-01-01,"Utrecht, Netherlands",Python,semantic analysis,1
2019-01-01,"Utrecht, Netherlands",Python,sequence alignment,2
2019-01-01,"Utrecht, Netherlands",Python,sign language,1
2019-01-01,"Utrecht, Netherlands",Python,similarity,1
2019-01-01,"Utrecht, Netherlands",Python,social network analysis,2
2019-01-01,"Utrecht, Netherlands",Python,social reading,1
2019-01-01,"Utrecht, Netherlands",Python,sonnet,1
2019-01-01,"Utrecht, Netherlands",Python,south asian,1
2019-01-01,"Utrecht, Netherlands",Python,soviet terror,1
2019-01-01,"Utrecht, Netherlands",Python,spatial humanities,1
2019-01-01,"Utrecht, Netherlands",Python,statistical analysis,1
2019-01-01,"Utrecht, Netherlands",Python,stylistics,2
2019-01-01,"Utrecht, Netherlands",Python,stylometry,1
2019-01-01,"Utrecht, Netherlands",Python,sustainability,1
2019-01-01,"Utrecht, Netherlands",Python,tei,3
2019-01-01,"Utrecht, Netherlands",Python,text,1
2019-01-01,"Utrecht, Netherlands",Python,text analysis,7
2019-01-01,"Utrecht, Netherlands",Python,text mining,4
2019-01-01,"Utrecht, Netherlands",Python,text-as-graph,1
2019-01-01,"Utrecht, Netherlands",Python,textual variants,1
2019-01-01,"Utrecht, Netherlands",Python,time series,2
2019-01-01,"Utrecht, Netherlands",Python,tool criticism,2
2019-01-01,"Utrecht, Netherlands",Python,topic modeling,4
2019-01-01,"Utrecht, Netherlands",Python,topics,1
2019-01-01,"Utrecht, Netherlands",Python,tosca-standard,1
2019-01-01,"Utrecht, Netherlands",Python,transgender,2
2019-01-01,"Utrecht, Netherlands",Python,urbex,1
2019-01-01,"Utrecht, Netherlands",Python,user studies,1
2019-01-01,"Utrecht, Netherlands",Python,variation,1
2019-01-01,"Utrecht, Netherlands",Python,versification,1
2019-01-01,"Utrecht, Netherlands",Python,visual,1
2019-01-01,"Utrecht, Netherlands",Python,visualisation,1
2019-01-01,"Utrecht, Netherlands",Python,visualization,1
2019-01-01,"Utrecht, Netherlands",Python,visualizations,1
2019-01-01,"Utrecht, Netherlands",Python,wearable computing,1
2019-01-01,"Utrecht, Netherlands",Python,web development,1
2019-01-01,"Utrecht, Netherlands",Python,workflow,1
2019-01-01,"Utrecht, Netherlands",Scalar,digital philology,1
2019-01-01,"Utrecht, Netherlands",Scalar,drama,2
2019-01-01,"Utrecht, Netherlands",Scalar,early modern,2
2019-01-01,"Utrecht, Netherlands",Scalar,early print,2
2019-01-01,"Utrecht, Netherlands",Scalar,editing,2
2019-01-01,"Utrecht, Netherlands",Scalar,indonesia,1
2019-01-01,"Utrecht, Netherlands",Scalar,multimedia editions,1
2019-01-01,"Utrecht, Netherlands",Scalar,teaching,2
2019-01-01,"Utrecht, Netherlands",Scalar,theatre studies,1
2019-01-01,"Utrecht, Netherlands",Scalar,wayang kulit,1
2019-01-01,"Utrecht, Netherlands",TEI,19c literature,1
2019-01-01,"Utrecht, Netherlands",TEI,3d models,1
2019-01-01,"Utrecht, Netherlands",TEI,academic publishing,8
2019-01-01,"Utrecht, Netherlands",TEI,accessible design,8
2019-01-01,"Utrecht, Netherlands",TEI,ancient greek music,1
2019-01-01,"Utrecht, Netherlands",TEI,annotation,27
2019-01-01,"Utrecht, Netherlands",TEI,api,6
2019-01-01,"Utrecht, Netherlands",TEI,api rest graphql tei corpus dictionaries south asia,6
2019-01-01,"Utrecht, Netherlands",TEI,arabic,2
2019-01-01,"Utrecht, Netherlands",TEI,archives,9
2019-01-01,"Utrecht, Netherlands",TEI,archiving,1
2019-01-01,"Utrecht, Netherlands",TEI,armenian studies,2
2019-01-01,"Utrecht, Netherlands",TEI,artificial intelligence,1
2019-01-01,"Utrecht, Netherlands",TEI,author's libraries,1
2019-01-01,"Utrecht, Netherlands",TEI,bible,3
2019-01-01,"Utrecht, Netherlands",TEI,big data,1
2019-01-01,"Utrecht, Netherlands",TEI,born-digital literary text,1
2019-01-01,"Utrecht, Netherlands",TEI,cartography,3
2019-01-01,"Utrecht, Netherlands",TEI,catalogue,1
2019-01-01,"Utrecht, Netherlands",TEI,catalogues,26
2019-01-01,"Utrecht, Netherlands",TEI,cataloguing,10
2019-01-01,"Utrecht, Netherlands",TEI,characters,2
2019-01-01,"Utrecht, Netherlands",TEI,charters,7
2019-01-01,"Utrecht, Netherlands",TEI,charters encoding initiative (tei),7
2019-01-01,"Utrecht, Netherlands",TEI,chronology,1
2019-01-01,"Utrecht, Netherlands",TEI,cidoc crm,26
2019-01-01,"Utrecht, Netherlands",TEI,citation,2
2019-01-01,"Utrecht, Netherlands",TEI,cloud computing,1
2019-01-01,"Utrecht, Netherlands",TEI,codex,2
2019-01-01,"Utrecht, Netherlands",TEI,collaboration,1
2019-01-01,"Utrecht, Netherlands",TEI,collation,9
2019-01-01,"Utrecht, Netherlands",TEI,communication,12
2019-01-01,"Utrecht, Netherlands",TEI,community infrastructure,1
2019-01-01,"Utrecht, Netherlands",TEI,computational linguistics,8
2019-01-01,"Utrecht, Netherlands",TEI,computational literary studies,2
2019-01-01,"Utrecht, Netherlands",TEI,continuous integration,2
2019-01-01,"Utrecht, Netherlands",TEI,cooking recipes,2
2019-01-01,"Utrecht, Netherlands",TEI,copyright,2
2019-01-01,"Utrecht, Netherlands",TEI,corpora,63
2019-01-01,"Utrecht, Netherlands",TEI,corpus,2
2019-01-01,"Utrecht, Netherlands",TEI,corpus analysis,2
2019-01-01,"Utrecht, Netherlands",TEI,corpus and text analysis,3
2019-01-01,"Utrecht, Netherlands",TEI,corpus building,10
2019-01-01,"Utrecht, Netherlands",TEI,corpus linguistics,9
2019-01-01,"Utrecht, Netherlands",TEI,correspondence metadata,7
2019-01-01,"Utrecht, Netherlands",TEI,correspondences,9
2019-01-01,"Utrecht, Netherlands",TEI,critical edition,2
2019-01-01,"Utrecht, Netherlands",TEI,crowdsourcing,1
2019-01-01,"Utrecht, Netherlands",TEI,cts urn,1
2019-01-01,"Utrecht, Netherlands",TEI,cultural heritage,1
2019-01-01,"Utrecht, Netherlands",TEI,cuneiform,6
2019-01-01,"Utrecht, Netherlands",TEI,data aggregation,7
2019-01-01,"Utrecht, Netherlands",TEI,data modelling,2
2019-01-01,"Utrecht, Netherlands",TEI,data science,1
2019-01-01,"Utrecht, Netherlands",TEI,data transformation,2
2019-01-01,"Utrecht, Netherlands",TEI,database,10
2019-01-01,"Utrecht, Netherlands",TEI,diachronic corpus,1
2019-01-01,"Utrecht, Netherlands",TEI,dictionaries,16
2019-01-01,"Utrecht, Netherlands",TEI,digital archives,3
2019-01-01,"Utrecht, Netherlands",TEI,digital critical edition,15
2019-01-01,"Utrecht, Netherlands",TEI,digital edition,16
2019-01-01,"Utrecht, Netherlands",TEI,digital editions,17
2019-01-01,"Utrecht, Netherlands",TEI,digital hermeneutics,20
2019-01-01,"Utrecht, Netherlands",TEI,digital humanities,1
2019-01-01,"Utrecht, Netherlands",TEI,digital laboratory,8
2019-01-01,"Utrecht, Netherlands",TEI,digital philology,1
2019-01-01,"Utrecht, Netherlands",TEI,digital publishing,8
2019-01-01,"Utrecht, Netherlands",TEI,digital scholarly editing,8
2019-01-01,"Utrecht, Netherlands",TEI,digital scholarly edition,3
2019-01-01,"Utrecht, Netherlands",TEI,digital scholarly editions,28
2019-01-01,"Utrecht, Netherlands",TEI,digital text encoding,20
2019-01-01,"Utrecht, Netherlands",TEI,digital textual scholarship,8
2019-01-01,"Utrecht, Netherlands",TEI,digital textuality,4
2019-01-01,"Utrecht, Netherlands",TEI,digitisation,10
2019-01-01,"Utrecht, Netherlands",TEI,digitization,1
2019-01-01,"Utrecht, Netherlands",TEI,documentary editing,1
2019-01-01,"Utrecht, Netherlands",TEI,documentation,62
2019-01-01,"Utrecht, Netherlands",TEI,documents,7
2019-01-01,"Utrecht, Netherlands",TEI,drama,3
2019-01-01,"Utrecht, Netherlands",TEI,drama mining,2
2019-01-01,"Utrecht, Netherlands",TEI,drametrics,2
2019-01-01,"Utrecht, Netherlands",TEI,dutch historical songs,1
2019-01-01,"Utrecht, Netherlands",TEI,e-lexicography,16
2019-01-01,"Utrecht, Netherlands",TEI,early modern,3
2019-01-01,"Utrecht, Netherlands",TEI,early print,3
2019-01-01,"Utrecht, Netherlands",TEI,east asian historical sources,25
2019-01-01,"Utrecht, Netherlands",TEI,editing,3
2019-01-01,"Utrecht, Netherlands",TEI,editions of letters,4
2019-01-01,"Utrecht, Netherlands",TEI,editorial reading process,1
2019-01-01,"Utrecht, Netherlands",TEI,editorial reports,1
2019-01-01,"Utrecht, Netherlands",TEI,education,1
2019-01-01,"Utrecht, Netherlands",TEI,elexicography,1
2019-01-01,"Utrecht, Netherlands",TEI,encoding,1
2019-01-01,"Utrecht, Netherlands",TEI,engi-shiki,25
2019-01-01,"Utrecht, Netherlands",TEI,enlightenment,1
2019-01-01,"Utrecht, Netherlands",TEI,enquete,2
2019-01-01,"Utrecht, Netherlands",TEI,enseignement,2
2019-01-01,"Utrecht, Netherlands",TEI,epistolary networks,3
2019-01-01,"Utrecht, Netherlands",TEI,ethnographie,2
2019-01-01,"Utrecht, Netherlands",TEI,european drama,6
2019-01-01,"Utrecht, Netherlands",TEI,european literary history,10
2019-01-01,"Utrecht, Netherlands",TEI,evaluation,3
2019-01-01,"Utrecht, Netherlands",TEI,evidence,8
2019-01-01,"Utrecht, Netherlands",TEI,exploration tool,8
2019-01-01,"Utrecht, Netherlands",TEI,extraction of data,1
2019-01-01,"Utrecht, Netherlands",TEI,factoids,10
2019-01-01,"Utrecht, Netherlands",TEI,fair,1
2019-01-01,"Utrecht, Netherlands",TEI,fair principles,8
2019-01-01,"Utrecht, Netherlands",TEI,fedora 4,3
2019-01-01,"Utrecht, Netherlands",TEI,fictional places,1
2019-01-01,"Utrecht, Netherlands",TEI,form,1
2019-01-01,"Utrecht, Netherlands",TEI,fragmenta,1
2019-01-01,"Utrecht, Netherlands",TEI,frankenstein,8
2019-01-01,"Utrecht, Netherlands",TEI,french comedy,2
2019-01-01,"Utrecht, Netherlands",TEI,gazetteer,1
2019-01-01,"Utrecht, Netherlands",TEI,genesis,1
2019-01-01,"Utrecht, Netherlands",TEI,genetic criticism,1
2019-01-01,"Utrecht, Netherlands",TEI,genetic editing,8
2019-01-01,"Utrecht, Netherlands",TEI,genre,1
2019-01-01,"Utrecht, Netherlands",TEI,geojson,2
2019-01-01,"Utrecht, Netherlands",TEI,georg brandes,1
2019-01-01,"Utrecht, Netherlands",TEI,glam,6
2019-01-01,"Utrecht, Netherlands",TEI,graph database,2
2019-01-01,"Utrecht, Netherlands",TEI,graph theory,1
2019-01-01,"Utrecht, Netherlands",TEI,graphic narrative,1
2019-01-01,"Utrecht, Netherlands",TEI,graphic representation,2
2019-01-01,"Utrecht, Netherlands",TEI,hebrew,1
2019-01-01,"Utrecht, Netherlands",TEI,historical corpora,1
2019-01-01,"Utrecht, Netherlands",TEI,historical linguistics,9
2019-01-01,"Utrecht, Netherlands",TEI,historical places,1
2019-01-01,"Utrecht, Netherlands",TEI,historical semantics,1
2019-01-01,"Utrecht, Netherlands",TEI,historical sources,1
2019-01-01,"Utrecht, Netherlands",TEI,historiography,1
2019-01-01,"Utrecht, Netherlands",TEI,history,7
2019-01-01,"Utrecht, Netherlands",TEI,history of science,1
2019-01-01,"Utrecht, Netherlands",TEI,history rsearch,7
2019-01-01,"Utrecht, Netherlands",TEI,hobbes,3
2019-01-01,"Utrecht, Netherlands",TEI,htr,1
2019-01-01,"Utrecht, Netherlands",TEI,ia,1
2019-01-01,"Utrecht, Netherlands",TEI,iiif,11
2019-01-01,"Utrecht, Netherlands",TEI,images,2
2019-01-01,"Utrecht, Netherlands",TEI,india,1
2019-01-01,"Utrecht, Netherlands",TEI,indonesia,1
2019-01-01,"Utrecht, Netherlands",TEI,infrastructure,4
2019-01-01,"Utrecht, Netherlands",TEI,infrastructures,8
2019-01-01,"Utrecht, Netherlands",TEI,innovation,1
2019-01-01,"Utrecht, Netherlands",TEI,interdisciplinary,1
2019-01-01,"Utrecht, Netherlands",TEI,interface,8
2019-01-01,"Utrecht, Netherlands",TEI,intertextuality,13
2019-01-01,"Utrecht, Netherlands",TEI,iovaianus pontanus,3
2019-01-01,"Utrecht, Netherlands",TEI,ipr,2
2019-01-01,"Utrecht, Netherlands",TEI,islamic world,2
2019-01-01,"Utrecht, Netherlands",TEI,islamicate world,2
2019-01-01,"Utrecht, Netherlands",TEI,italian humanist’s letters,3
2019-01-01,"Utrecht, Netherlands",TEI,japanese studies,1
2019-01-01,"Utrecht, Netherlands",TEI,journalism,4
2019-01-01,"Utrecht, Netherlands",TEI,keystroke logging,1
2019-01-01,"Utrecht, Netherlands",TEI,language change,1
2019-01-01,"Utrecht, Netherlands",TEI,layout analysis,1
2019-01-01,"Utrecht, Netherlands",TEI,lemmatisation,5
2019-01-01,"Utrecht, Netherlands",TEI,letter edition,7
2019-01-01,"Utrecht, Netherlands",TEI,letters,12
2019-01-01,"Utrecht, Netherlands",TEI,licensing,2
2019-01-01,"Utrecht, Netherlands",TEI,linguistic linked data,16
2019-01-01,"Utrecht, Netherlands",TEI,linguistics,9
2019-01-01,"Utrecht, Netherlands",TEI,linked data,61
2019-01-01,"Utrecht, Netherlands",TEI,linked open data,9
2019-01-01,"Utrecht, Netherlands",TEI,lod,1
2019-01-01,"Utrecht, Netherlands",TEI,logicist publications,8
2019-01-01,"Utrecht, Netherlands",TEI,long term preservation,1
2019-01-01,"Utrecht, Netherlands",TEI,lyrics,1
2019-01-01,"Utrecht, Netherlands",TEI,machine learning,4
2019-01-01,"Utrecht, Netherlands",TEI,magazines,5
2019-01-01,"Utrecht, Netherlands",TEI,maintenance,1
2019-01-01,"Utrecht, Netherlands",TEI,manuscript,1
2019-01-01,"Utrecht, Netherlands",TEI,manuscript complexity,2
2019-01-01,"Utrecht, Netherlands",TEI,manuscript descriptions and structure,2
2019-01-01,"Utrecht, Netherlands",TEI,manuscript provenance,26
2019-01-01,"Utrecht, Netherlands",TEI,manuscript studies,3
2019-01-01,"Utrecht, Netherlands",TEI,manuscripts,18
2019-01-01,"Utrecht, Netherlands",TEI,mapudungun,1
2019-01-01,"Utrecht, Netherlands",TEI,markup language,1
2019-01-01,"Utrecht, Netherlands",TEI,media,12
2019-01-01,"Utrecht, Netherlands",TEI,mediaeval apocrypha,1
2019-01-01,"Utrecht, Netherlands",TEI,medieval history,1
2019-01-01,"Utrecht, Netherlands",TEI,medieval latin,1
2019-01-01,"Utrecht, Netherlands",TEI,medieval manuscripts,2
2019-01-01,"Utrecht, Netherlands",TEI,medieval middle east,10
2019-01-01,"Utrecht, Netherlands",TEI,medieval romance literature,1
2019-01-01,"Utrecht, Netherlands",TEI,metadata,66
2019-01-01,"Utrecht, Netherlands",TEI,methodologie,2
2019-01-01,"Utrecht, Netherlands",TEI,middle ages,2
2019-01-01,"Utrecht, Netherlands",TEI,migration,7
2019-01-01,"Utrecht, Netherlands",TEI,model,1
2019-01-01,"Utrecht, Netherlands",TEI,modeling,62
2019-01-01,"Utrecht, Netherlands",TEI,modelling,1
